"﻿AREA TERRITORIAL";"CODIGO CENTRO";"TIPO DE CENTRO";"CENTRO";"DOMICILIO";"MUNICIPIO";"DISTRITO MUNICIPAL";"COD. POSTAL";"TELEFONO";"FAX";"TITULARIDAD";"URL";"E-MAIL";"restaurant (nearest)";"restaurant address";"restaurant latitude";"restaurant longitude";"distance"
"Madrid-Sur";"28071115";"E MUN. MUS-DANZA";"CADALSO DE LOS VIDRIOS";"Calle Maestro Enrique Gullón, 6 ";"Cadalso de los Vidrios";"-";"28640";"918640723";"918640949";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28071115";"emd.cadalso@educa.madrid.org";"Rodilla Xanadú";"C.C. Madrid Xanadú Local 116,Somosierra, 28939, ";"40.299309";"-3.926597";"43.77332263847434"
"Madrid-Oeste";"28050011";"E MUN. MUS-DANZA";"CERCEDILLA";"Calle De La Carrera Del Señor, 7 ";"Cercedilla";"-";"28470";"918523620";"918522200";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28050011";"emd.cercedilla@educa.madrid.org";"Rodilla Colmenar Viejo";"C/ Corazón de María, 4 Local nº6, 28770, Colmenar Viejo   MADRID";"40.665916";"-3.773969";"25.34338938175786"
"Madrid-Sur";"28050033";"E MUN. MUS-DANZA";"CIEMPOZUELOS";"Calle Mayor, 1 ";"Ciempozuelos";"-";"28350";"918015086";"918932547";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28050033";"emd.ciempozuelos@educa.madrid.org";"Rodilla Valdemoro";"C/ Estrella de Elola 12, 28340, VALDEMORO";"40.19156";"-3.678167";"6.238446655303823"
"Madrid-Este";"28058421";"E MUN. MUS-DANZA";"DAGANZO DE ARRIBA";"Carretera A Fresno, S/n ";"Daganzo de Arriba";"-";"28814";"918845520";"918845520";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28058421";"emd.daganzo@educa.madrid.org";"ECI ALCALA DE HENARES";"ECI Alcala de Henares Av. Juan Carlos I s/n, 28806, Alcala de Henares";"40.479153";"-3.401884";"8.549171709969608"
"Madrid-Oeste";"28059954";"E MUN. MUS-DANZA";"EL ESCORIAL";"Calle De Alfonso Xiii, 6 ";"Escorial, El";"-";"28280";"918902764";"918906352";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28059954";"emd.elescorial@educa.madrid.org";"Rodilla Camilo Jose Cela";"C/ Camilo Jose Cela, 3, 28232, LAS ROZAS";"40.520154";"-3.8968";"20.44581951042037"
"Madrid-Oeste";"28068724";"E MUN. MUS-DANZA";"FRESNEDILLAS DE LA OLIVA";"Calle Del Caño, 8 ";"Fresnedillas de la Oliva";"-";"28214";"918989009";"918989318";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28068724";"emd.fresnedillas@educa.madrid.org";"Rodilla Gran Plaza 2";"C/ De Los Químicos - Local AR01, 28222, MAJADAHONDA";"40.49153";"-3.899175";"22.976741582300086"
"Madrid-Norte";"28058056";"E MUN. MUS-DANZA";"GUADALIX DE LA SIERRA";"Avenida Alejandro Rubio, 21 ";"Guadalix de la Sierra";"-";"28794";"918470006";"918471045";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28058056";"em.guadalix@educa.madrid.org";"Rodilla Colmenar Viejo";"C/ Corazón de María, 4 Local nº6, 28770, Colmenar Viejo   MADRID";"40.665916";"-3.773969";"14.744889637783237"
"Madrid-Oeste";"28040325";"E MUN. MUS-DANZA";"JOAQUIN RODRIGO";"Avenida Camino Del Caño, 2 ";"Rozas de Madrid, Las";"-";"28231";"916409880";"916409919";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28040325";"emd.joaquinrodrigo.lasrozas@educa.madrid.org";"Rodilla Las Rozas";"C/ Real, 2, 28230, LAS ROZAS";"40.492517";"-3.874345";"0.40598062995711665"
"Madrid-Norte";"28059929";"E MUN. MUS-DANZA";"LA CABRERA";"Avenida Del Generalísimo, 96 ";"Cabrera, La";"-";"28751";"918689530";"918688127";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28059929";"emd.lacabrera@educa.madrid.org";"Rodilla Orense";"C/ Orense, 2, 28020, MADRID";"40.446874";"-3.695264";"0.5107692132528249"
"Madrid-Norte";"28056618";"E MUN. MUS-DANZA";"MANZANARES EL REAL";"Calle De La Cañada, 26 ";"Manzanares el Real";"-";"28410";"918539840";"918539825";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28056618";"em.manzanares@educa.madrid.org";"Rodilla Colmenar Viejo";"C/ Corazón de María, 4 Local nº6, 28770, Colmenar Viejo   MADRID";"40.665916";"-3.773969";"10.21112107652267"
"Madrid-Capital";"28079771";"E MUN. MUS-DANZA";"MARÍA DOLORES PRADERA";"Calle De La Farmacia, 13 ";"Madrid";"-";"28004";"-";"-";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28079771";"null";"Rodilla Chueca";"Plaza Chueca 1, 28004, MADRID";"40.42274";"-3.697779";"0.18638366175166918"
"Madrid-Este";"28058433";"E MUN. MUS-DANZA";"MEJORADA DEL CAMPO";"Plaza De La Ilustración, 9 ";"Mejorada del Campo";"-";"28840";"916793379";"916793606";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28058433";"emd.mejorada@educa.madrid.org";"Rodilla Rivas Centro";"CC.Rivas Centro,Pza Constitución, local 3 pt baja, 28529, ";"40.356156";"-3.547265";"7.044753715642494"
"Madrid-Oeste";"28069571";"E MUN. MUS-DANZA";"MORALZARZAL";"Avenida De Salvador Sánchez Frascuelo, 26 ";"Moralzarzal";"-";"28411";"918576900";"918577600";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28069571";"emd.moralzarzal@educa.madrid.org";"Rodilla Colmenar Viejo";"C/ Corazón de María, 4 Local nº6, 28770, Colmenar Viejo   MADRID";"40.665916";"-3.773969";"16.32545664628665"
"Madrid-Sur";"28058445";"E MUN. MUS-DANZA";"NAVALCARNERO";"Calle De La Libertad, 31 ";"Navalcarnero";"-";"28600";"918101218";"918101219";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28058445";"emd.navalcarnero@educa.madrid.org";"Rodilla Xanadú";"C.C. Madrid Xanadú Local 116,Somosierra, 28939, ";"40.299309";"-3.926597";"7.4597422730654985"
"Madrid-Capital";"28071139";"E MUN. MUS-DANZA";"PLACIDO DOMINGO";"Calle De Téllez, 31 ";"Madrid";"Retiro";"28007";"915019081";"-";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28071139";"null";"Rodilla Estacion Sur";"Estacion Sur Autobuses Mendez Alvaro, 28045, MADRID";"40.401615";"-3.686108";"0.6439673203224234"
"Madrid-Oeste";"28058457";"E MUN. MUS-DANZA";"QUIJORNA";"Plaza De La Iglesia, 1 ";"Quijorna";"-";"28693";"918168138";"918168300";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28058457";"emd.quijorna@educa.madrid.org";"Rodilla Boadilla dl Monte";"Av. del Infante Don Luis 10, 28660, BOADILLA DEL MONTE";"40.406064";"-3.896661";"13.809298054370087"
"Madrid-Norte";"28058469";"E MUN. MUS-DANZA";"SAN AGUSTIN DE GUADALIX";"Plaza De La Constitución, 8 ";"San Agustín del Guadalix";"-";"28750";"918418002";"918418493";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28058469";"emd.sanagustin@educa.madrid.org";"Rodilla Kiosco 3 cantos";"Avda. Labradores 9-11, 28760, Tres Cantos";"40.59935";"-3.709406";"11.79666723631438"
"Madrid-Este";"28071127";"E MUN. MUS-DANZA";"SERRACINES";"Travesia Celestino Martín ";"Fresno de Torote";"-";"28815";"918791845";"918791462";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28071127";"null";"Rodilla Via Complutense";"Vía Complutense, 35, 28802, Alcala de Henares  MADRID";"40.485322";"-3.364744";"15.458938975072693"
"Madrid-Sur";"28058470";"E MUN. MUS-DANZA";"SEVILLA LA NUEVA";"Plaza De Sevilla, 2 ";"Sevilla la Nueva";"-";"28609";"918130232";"918130617";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28058470";"emd.sevilla@educa.madrid.org";"Rodilla Xanadú";"C.C. Madrid Xanadú Local 116,Somosierra, 28939, ";"40.299309";"-3.926597";"10.02971768690495"
"Madrid-Este";"28046741";"E MUN. MUS-DANZA";"S.FERNANDO DE HENARES";"Plaza Olof Palme, S/n ";"San Fernando de Henares";"-";"28830";"916741114";"916694992";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28046741";"emd.sanfernando@educa.madrid.org";"Rodilla Plenilunio";"CC.Plenilunio, Aracne local 210 2ª  Planta, 28022, MADRID";"40.447127";"-3.587358";"5.388549933007486"
"Madrid-Norte";"28067173";"E MUN. MUS-DANZA";"TALAMANCA DE JARAMA";"Calle De La Fuente Del Arca, 19 ";"Talamanca de Jarama";"-";"28160";"918417007";"918417055";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28067173";"emd.talamanca@educa.madrid.org";"Rodilla Alegra";"Calle Salvador Madariaga s/n , 28702, S.S. DE LOS REYES";"40.566539";"-3.609529";"21.52776393626887"
"Madrid-Este";"28048518";"E MUN. MUS-DANZA";"TIELMES";"Calle Real, 39 ";"Tielmes";"-";"28550";"918746002";"918746620";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28048518";"em.tielmes@educa.madrid.org";"Rodilla H2Ocio";"C/Marie Curie 4 kiosko planta baja, 28521, Rivas-Vaciamadrid";"40.337324";"-3.526776";"20.51099639135589"
"Madrid-Sur";"28058482";"E MUN. MUS-DANZA";"TORREJON DE VELASCO";"Calle San Nicasio ";"Torrejón de Velasco";"-";"28990";"918161424";"918161550";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28058482";"emd.torrejondevelasco@educa.madrid.org";"Rodilla Valdemoro";"C/ Estrella de Elola 12, 28340, VALDEMORO";"40.19156";"-3.678167";"8.409408968200168"
"Madrid-Oeste";"28059942";"E MUN. MUS-DANZA";"VALDEMORILLO";"Calle Paz ";"Valdemorillo";"-";"28210";"918978578";"918993745";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28059942";"emd.valdemorillo@educa.madrid.org";"Rodilla Gran Plaza 2";"C/ De Los Químicos - Local AR01, 28222, MAJADAHONDA";"40.49153";"-3.899175";"14.145434087041926"
"Madrid-Este";"28050148";"E MUN. MUS-DANZA";"VELILLA";"Calle Olivar, 15 ";"Velilla de San Antonio";"-";"28891";"616223506";"916608062";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28050148";"emd.velilla@educa.madrid.org";"Rodilla H2Ocio";"C/Marie Curie 4 kiosko planta baja, 28521, Rivas-Vaciamadrid";"40.337324";"-3.526776";"5.002919749789997"
"Madrid-Oeste";"28050161";"E MUN. MUS-DANZA";"VILLANUEVA DE LA CAÑADA";"Calle Olivar, 10 ";"Villanueva de la Cañada";"-";"28691";"918117001";"918156646";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28050161";"emd.villanuevadelacanada@educa.madrid.org";"Rodilla Gran Plaza 2";"C/ De Los Químicos - Local AR01, 28222, MAJADAHONDA";"40.49153";"-3.899175";"9.796271691723499"
"Madrid-Oeste";"28057854";"E MUN. MUS-DANZA";"VILLANUEVA DEL PARDILLO";"Calle Real, 4 ";"Villanueva del Pardillo";"-";"28229";"918152384";"918153212";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28057854";"emd.villanuevadelpardillo@educa.madrid.org";"Rodilla Gran Plaza 2";"C/ De Los Químicos - Local AR01, 28222, MAJADAHONDA";"40.49153";"-3.899175";"5.374019203258042"
"Madrid-Capital";"28700741";"EOEP ESPECÍFICO";"DEFICIENCIAS AUDITIVAS";"Avenida Canillejas A Vicalvaro, 82 ";"Madrid";"San Blas-Canillejas";"28022";"917601521";"913135254";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28700741";"eoep.auditivas.madrid@educa.madrid.org";"Rodilla CC Las Rosas";"CC Las Rosas, Avda de Guadalajara 2 PA Local A5/T5, 28032, Madrid";"40.417969";"-3.621207";"1.0293809859656966"
"Madrid-Capital";"28700763";"EOEP ESPECÍFICO";"DEFICIENCIAS MOTORICAS";"Avenida Canillejas A Vicalvaro, 82 ";"Madrid";"San Blas-Canillejas";"28022";"913060730";"917754077";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28700763";"eoep.motoricas.madrid@educa.madrid.org";"Rodilla CC Las Rosas";"CC Las Rosas, Avda de Guadalajara 2 PA Local A5/T5, 28032, Madrid";"40.417969";"-3.621207";"1.0293809859656966"
"Madrid-Capital";"28700738";"EOEP ESPECÍFICO";"DEFICIENCIAS VISUALES";"Avenida De Canillejas A Vicálvaro, 82 ";"Madrid";"San Blas-Canillejas";"28022";"913506288";"-";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28700738";"eoep.visuales.madrid@educa.madrid.org";"Rodilla CC Las Rosas";"CC Las Rosas, Avda de Guadalajara 2 PA Local A5/T5, 28032, Madrid";"40.417969";"-3.621207";"1.0293809859656966"
"Madrid-Capital";"28700751";"EOEP ESPECÍFICO";"E.E. ALTERACIONES GRAVES DESARROLLO";"Avenida De Canillejas A Vicálvaro, 82 ";"Madrid";"San Blas-Canillejas";"28022";"915547737";"915343691";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28700751";"eoep.alteracionesdesarrollo.madrid@educa.madrid.org";"Rodilla CC Las Rosas";"CC Las Rosas, Avda de Guadalajara 2 PA Local A5/T5, 28032, Madrid";"40.417969";"-3.621207";"1.0293809859656966"
"Madrid-Capital";"28700544";"EOEP ATEN-TEMPR";"E. A. TEMPRANA LATINA-CARABANCHEL-CENTRO";"Calle De Tembleque, 58 ";"Madrid";"Latina";"28024";"910692826";"913602063";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28700544";"eoep.at.latina@educa.madrid.org";"Rodilla Campamento";"Carrefour Market, Avd. Padre Piquer S/N, 28024, MADRID";"40.394811";"-3.767733";"0.5639309588625554"
"Madrid-Capital";"28700581";"EOEP ATEN-TEMPR";"E. A. TEMPRANA MORATALAZ-VILLA VALLECAS";"Calle Del Pico De Los Artilleros, 123 ";"Madrid";"Puente de Vallecas";"28030";"917513136";"917720033";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28700581";"eoep.at.villavallecas@educa.madrid.org";"Rodilla Conde Casal";"C/ Doctor Esquerdo, 173, 28007, MADRID";"40.407306";"-3.670023";"2.4471969029240164"
"Madrid-Este";"28700702";"EOEP ATEN-TEMPR";"E.A.TEMPRANA COSLADA-SAN FERNANDO";"Calle Rafael Sánchez Ferlosio, S/n ";"San Fernando de Henares";"-";"28830";"914850154";"-";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28700702";"eoep.at.sanfernando@educa.madrid.org";"Rodilla Plenilunio";"CC.Plenilunio, Aracne local 210 2ª  Planta, 28022, MADRID";"40.447127";"-3.587358";"5.5981635404758645"
"Madrid-Sur";"28701019";"EOEP ATEN-TEMPR";"EOEP DE AT.TNA S.MARTÍN VALDEIGLESIAS";"Calle De La Fuente, 4 ";"San Martín de Valdeiglesias";"-";"28680";"918610839";"918610118";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28701019";"eoep.at.sanmartindevaldeiglesias@educa.madrid.org";"Rodilla Xanadú";"C.C. Madrid Xanadú Local 116,Somosierra, 28939, ";"40.299309";"-3.926597";"40.68957329006578"
"Madrid-Norte";"28700601";"EOEP ATEN-TEMPR";"EQ. ATEN. TEMPRANA ALCOBENDAS-S.S. REYES";"Avenida De Rosa Luxemburgo, S/n ";"San Sebastián de los Reyes";"-";"28700";"916541814";"916541814";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28700601";"eoep.at.sansebastian@educa.madrid.org";"Rodilla Alegra";"Calle Salvador Madariaga s/n , 28702, S.S. DE LOS REYES";"40.566539";"-3.609529";"2.5031099668494763"
"Madrid-Norte";"28700611";"EOEP ATEN-TEMPR";"EQ. ATEN.TEMPRANA LA CABRERA-LOZOYUELA";"Calle De Carlos Ruiz, 8 ";"Cabrera, La";"-";"28751";"918688470";"918688470";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28700611";"eoep.at.lacabrera@educa.madrid.org";"Rodilla Colmenar Viejo";"C/ Corazón de María, 4 Local nº6, 28770, Colmenar Viejo   MADRID";"40.665916";"-3.773969";"25.91042529832926"
"Madrid-Norte";"28700623";"EOEP ATEN-TEMPR";"EQ. AT.TEMP. COLMENAR VIEJO-TRES CANTOS";"Calle Del Viento, 4 ";"Tres Cantos";"-";"28760";"912938199";"912938198";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28700623";"eoep.at.colmenarviejo@educa.madrid.org";"Rodilla Kiosco 3 cantos";"Avda. Labradores 9-11, 28760, Tres Cantos";"40.59935";"-3.709406";"0.4897732387195291"
"Madrid-Oeste";"28700726";"EOEP ATEN-TEMPR";"EQUIPO AT. TEMP. VILLANUEVA DE LA CAÑADA";"Camino Móstoles, 1 ";"Villanueva de la Cañada";"-";"28691";"918155276";"918157180";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28700726";"eoep.at.villanuevadelacanada@educa.madrid.org";"Rodilla Boadilla dl Monte";"Av. del Infante Don Luis 10, 28660, BOADILLA DEL MONTE";"40.406064";"-3.896661";"9.842210860507087"
"Madrid-Este";"28700684";"EOEP ATEN-TEMPR";"EQUIPO ATENCION TEMPRANA ALCALA DE HENARES";"Calle Entrepeñas, 2 ";"Alcalá de Henares";"-";"28802";"918836280";"918836280";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28700684";"eoep.at.alcala@educa.madrid.org";"Rodilla Via Complutense";"Vía Complutense, 35, 28802, Alcala de Henares  MADRID";"40.485322";"-3.364744";"1.7356507573859699"
"Madrid-Sur";"28700908";"EOEP ATEN-TEMPR";"EQUIPO ATENCION TEMPRANA ALCORCON";"Calle Institutos, S/n ";"Alcorcón";"-";"28923";"916111703";"916114704";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28700908";"eoep.at.alcorcon@educa.madrid.org";"Rodilla Valderas";"C.C. San José de Valderas, A-5, KM 12.5  PB, 28925, Alcorcon";"40.357736";"-3.816295";"2.368211078873289"
"Madrid-Sur";"28700921";"EOEP ATEN-TEMPR";"EQUIPO ATENCION TEMPRANA ARANJUEZ";"Calle Del Hospital, 3 ";"Aranjuez";"-";"28300";"918754257";"918914203";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28700921";"eoep.at.aranjuez@educa.madrid.org";"Rodilla Aranjuez";"C/ San Antonio, 76, 28300, ARANJUEZ";"40.033365";"-3.603215";"0.41532644191201"
"Madrid-Este";"28700696";"EOEP ATEN-TEMPR";"EQUIPO ATENCION TEMPRANA ARGANDA DEL REY";"Avenida De La Azucarera, 2 ";"Arganda del Rey";"-";"28500";"918353921";"-";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28700696";"eoep.at.arganda@educa.madrid.org";"Rodilla H2Ocio";"C/Marie Curie 4 kiosko planta baja, 28521, Rivas-Vaciamadrid";"40.337324";"-3.526776";"4.470150744002779"
"Madrid-Sur";"28700635";"EOEP ATEN-TEMPR";"EQUIPO ATENCION TEMPRANA FUENLABRADA";"Calle Logroño, 2 ";"Fuenlabrada";"-";"28941";"916065751";"916970296";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28700635";"eoep.at.fuenlabrada@educa.madrid.org";"Rodilla Fuenlabrada";"C.C. Plaza de la Estación, C/ Rumanía Local 2 / T, 28944, FUENLABRADA";"40.282895";"-3.801599";"1.138060978650978"
"Madrid-Sur";"28700647";"EOEP ATEN-TEMPR";"EQUIPO ATENCION TEMPRANA GETAFE";"Calle Montserrat Caballé, 2 ";"Getafe";"-";"28903";"916832147";"916828209";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28700647";"eoep.at.getafe@educa.madrid.org";"Rodilla ECI Bercial";"Avda. Comandante Jose Manuel Ripolle,s 2, 28903, Madrid";"40.330063";"-3.727416";"1.2999192648712166"
"Madrid-Capital";"28700532";"EOEP ATEN-TEMPR";"EQUIPO ATENCION TEMPRANA HORTALEZA";"Calle Del Mar Caspio, 6 ";"Madrid";"Hortaleza";"28033";"913817347";"913817347";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28700532";"eoep.at.hortaleza@educa.madrid.org";"Rodilla Hortaleza";"C/Gran vía de Hortaleza s/n Local 206-207, 28043, MADRID";"40.469684";"-3.641345";"0.5594820552990668"
"Madrid-Sur";"28700659";"EOEP ATEN-TEMPR";"EQUIPO ATENCION TEMPRANA LEGANES";"Avenida De La Mancha, 2 ";"Leganés";"-";"28915";"916873146";"916873146";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28700659";"eoep.at.leganes@educa.madrid.org";"Rodilla Leganés";"C/ Madrid, 1, 28911, Leganes";"40.329416";"-3.766267";"0.7839799433130452"
"Madrid-Sur";"28700660";"EOEP ATEN-TEMPR";"EQUIPO ATENCION TEMPRANA MOSTOLES";"Calle París, 9 ";"Móstoles";"-";"28938";"916480067";"916480068";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28700660";"eoep.at.mostoles@educa.madrid.org";"Rodilla Móstoles";"Av. Dos de Mayo, 6, 28931, MOSTOLES";"40.322042";"-3.865115";"0.73232406839582"
"Madrid-Sur";"28700672";"EOEP ATEN-TEMPR";"EQUIPO ATENCION TEMPRANA NAVALCARNERO";"Calle Cuesta Del Tostonero, 2 ";"Navalcarnero";"-";"28600";"918114028";"918114028";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28700672";"eoep.at.navalcarnero@educa.madrid.org";"Rodilla Xanadú";"C.C. Madrid Xanadú Local 116,Somosierra, 28939, ";"40.299309";"-3.926597";"7.652878969079399"
"Madrid-Sur";"28700787";"EOEP ATEN-TEMPR";"EQUIPO ATENCION TEMPRANA PARLA";"Calle Pintor Rosales, S/n ";"Parla";"-";"28982";"916052082";"916992961";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28700787";"eoep.at.parla@educa.madrid.org";"Rodilla Fuenlabrada";"C.C. Plaza de la Estación, C/ Rumanía Local 2 / T, 28944, FUENLABRADA";"40.282895";"-3.801599";"5.652654271904249"
"Madrid-Oeste";"28700911";"EOEP ATEN-TEMPR";"EQUIPO ATENCION TEMPRANA POZUELO DE ALARCON";"Avenida Del Monte, 2 ";"Pozuelo de Alarcón";"-";"28223";"917992735";"917156993";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28700911";"eoep.at.pozuelodealarcon@educa.madrid.org";"Rodilla Uni. Fco. Vitoria";"Universidad Francisco de Vitoria, 28223, Pozuelo de Alarcón";"40.440278";"-3.835095";"1.4349245404290136"
"Madrid-Capital";"28700556";"EOEP ATEN-TEMPR";"EQUIPO ATENCION TEMPRANA PUENTE VALLECAS";"Calle De Luis Marín, 1 ";"Madrid";"Puente de Vallecas";"28038";"913039979";"917791125";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28700556";"eoep.at.puentevallecas@educa.madrid.org";"Rodilla Conde Casal";"C/ Doctor Esquerdo, 173, 28007, MADRID";"40.407306";"-3.670023";"3.1326926442992824"
"Madrid-Capital";"28700568";"EOEP ATEN-TEMPR";"EQUIPO ATENCION TEMPRANA SAN BLAS";"Avenida Canillejas A Vicalvaro, 82 ";"Madrid";"San Blas-Canillejas";"28022";"913066418";"913064808";"Público";"http://gestiona.madrid.org/wpad_pub/run/j/MostrarFichaCentro.icm?cdCentro=28700568";"eoep.at.sanblas@educa.madrid.org";"Rodilla CC Las Rosas";"CC Las Rosas, Avda de Guadalajara 2 PA Local A5/T5, 28032, Madrid";"40.417969";"-3.621207";"1.0293809859656966"
